Reservoir,Site,DateTime,Depth_m,TLi_mgL,SLi_mgL,TNa_mgL,SNa_mgL,TMg_mgL,SMg_mgL,TAl_mgL,SAl_mgL,TSi_mgL,SSi_mgL,TK_mgL,SK_mgL,TCa_mgL,SCa_mgL,TFe_mgL,SFe_mgL,TMn_mgL,SMn_mgL,TCu_mgL,SCu_mgL,TSr_mgL,SSr_mgL,TBa_mgL,SBa_mgL,Flag_DateTime,Flag_TLi_mgL,Flag_SLi_mgL,Flag_TNa_mgL,Flag_SNa_mgL,Flag_TMg_mgL,Flag_SMg_mgL,Flag_TAl_mgL,Flag_SAl_mgL,Flag_TSi_mgL,Flag_SSi_mgL,Flag_TK_mgL,Flag_SK_mgL,Flag_TCa_mgL,Flag_SCa_mgL,Flag_TFe_mgL,Flag_SFe_mgL,Flag_TMn_mgL,Flag_SMn_mgL,Flag_TCu_mgL,Flag_SCu_mgL,Flag_TSr_mgL,Flag_SSr_mgL,Flag_TBa_mgL,Flag_SBa_mgL
FCR,50,2024-09-02 10:10:00,8,5e-4,5e-4,3.2829,7.3562,1.3567,1.3408,0.0173,0.0124,9.3804,9.2643,1.2437,1.0818,3.3332,3.5174,2.4074,0.1444,1.2952,1.1835,0.0011,0.001,0.0248,0.0241,0.0635,0.0507,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-09-02 10:18:00,9,5e-4,5e-4,3.2937,7.5661,1.3641,1.3431,0.0165,0.0095,9.4187,9.3218,1.2451,1.0718,3.4201,3.5018,2.3174,0.073,1.3303,1.1664,0.0011,0.001,0.0245,0.0239,0.0632,0.0495,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,1,2024-09-02 10:48:00,0.1,8e-4,8e-4,3.6244,3.8915,4.8341,4.8511,0.017,0.0152,7.0555,7.2762,1.8347,1.8645,15.2509,15.1923,0.44,0.2041,0.1072,0.1095,0.0015,0.0011,0.0577,0.0568,0.0409,0.0414,0,0,0,0,0,8,8,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0
FCR,100,2024-09-02 12:00:00,0.1,8e-4,7e-4,4.1841,4.658,1.2087,1.2046,0.1118,0.0169,12.1231,12.0648,1.4473,1.3271,3.3911,3.3376,0.2344,0.0166,0.0583,0.0142,0.0015,0.001,0.0227,0.0221,0.027,0.0172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,200,2024-09-02 13:15:00,0.1,NA,5e-4,NA,4.5204,NA,1.5642,NA,0.0194,NA,11.1029,NA,1.3026,NA,3.7475,NA,4.3563,NA,0.2424,NA,0.001,NA,0.0273,NA,0.04,0,1,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,3,1,0,1,0
FCR,50,2024-09-09 10:05:00,0.1,5e-4,5e-4,3.4314,3.4965,1.2317,1.2398,0.0408,0.0203,6.3775,6.4014,1.2817,1.5046,2.737,2.7399,0.3714,0.0832,0.0404,0.0063,0.0013,0.0012,0.0184,0.0184,0.0243,0.0238,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-09-09 10:14:00,1.6,5e-4,5e-4,3.6232,3.5078,1.2886,1.2513,0.0289,0.0169,6.5735,6.3447,1.3341,1.2993,2.8301,2.713,0.3918,0.0732,0.0409,0.0121,0.0013,0.0013,0.0192,0.0184,0.0253,0.0244,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-09-09 10:23:00,3.8,5e-4,5e-4,3.4612,3.4682,1.2752,1.2504,0.0206,0.0166,6.7809,6.6378,1.303,1.2873000000000001,2.8516,2.7971,0.3998,0.0639,0.2187,0.1397,0.0011,0.001,0.0194,0.0192,0.0296,0.0284,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-09-09 10:33:00,5,5e-4,5e-4,3.4099,3.3867,1.3066,1.2875,0.0279,0.0139,8.5663,8.4126,1.4085,1.4452,3.1762,3.0981,3.2273,1.1938,1.0964,1.0587,0.0014,0.001,0.0217,0.0213,0.0578,0.0576,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-09-09 10:43:00,6.2,5e-4,5e-4,3.3065,3.3198,1.3644,1.3472,0.0162,0.0103,9.8816,9.7126,1.3788,1.4336,3.4505,3.4257,3.4868,0.7215,1.5203,1.492,0.0016,0.0012,0.0236,0.0233,0.0705,0.0693,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,1,2024-09-09 11:43:00,0.1,9e-4,9e-4,3.7701,3.8437,6.5435,6.6254,0.1004,0.0122,7.0565,6.8274,2.3213,2.3217,20.8455,21.003,2.4528,0.2374,0.2013,0.1557,0.0017,0.001,0.0646,0.0655,0.056,0.0504,0,0,0,0,0,8,8,0,0,0,0,0,0,8,8,0,0,0,0,0,3,0,8,0,0
FCR,50,2024-09-09 12:00:00,8,5e-4,5e-4,3.2845,3.3315,1.3546,1.3453,0.0178,0.0157,9.717,9.5483,1.3426,1.3923,3.4027,3.4154,2.8792,0.237,1.3856,1.3599,0.0013,0.001,0.0232,0.0233,0.0651,0.0703,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-09-09 12:00:00,9,5e-4,5e-4,3.3114,3.2896,1.3587,1.3332,0.0179,0.011,9.7377,9.4231,1.3441,1.3096,3.4238,3.3361,2.6628,0.1259,1.4092,1.2536,0.0026,0.001,0.0233,0.023,0.0656,0.062,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,100,2024-09-09 12:58:00,0.1,6e-4,8e-4,4.1504,4.1772,1.1253,1.118,0.0851,0.0177,12.4679,12.4881,1.24,1.2342,2.965,2.9262,0.1169,0.0163,0.0298,0.0172,0.001,0.001,0.0188,0.0187,0.0191,0.0203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-09-17 10:15:00,0.1,5e-4,5e-4,3.512,3.5687,1.2463,1.2566,0.0195,0.0197,6.2968,6.3622,1.5651,1.6421,2.7453,2.7602,0.2971,0.0601,0.0326,0.0055,0.0018,0.0011,0.0185,0.0184,0.0236,0.0219,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-09-17 10:20:00,1.6,5e-4,5e-4,3.5019,3.5116,1.2504,1.2462,0.0255,0.0182,6.2793,6.302,1.3109,1.3017,2.7875,2.7781,0.2863,0.12,0.0295,0.0079,0.0015,0.0011,0.0187,0.0184,0.0388,0.0232,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-09-17 10:30:00,3.8,5e-4,5e-4,3.5361,3.537,1.2622,1.2557,0.0257,0.0164,6.4017,6.3034,1.3024,1.2964,2.7578,2.7125,0.2789,0.0499,0.0268,0.0038,0.0013,0.001,0.0185,0.0183,0.0233,0.0224,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-09-17 10:35:00,5,5e-4,5e-4,3.3055,3.2811,1.3796,1.3492,0.0203,0.0153,10.1918,9.965,1.3786,1.3474,3.4883,3.4425,3.1275,0.2349,1.49,1.4899,0.001,0.001,0.0237,0.0237,0.0721,0.0729,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-09-17 10:40:00,6.2,5e-4,5e-4,3.3576,3.3358,1.3154,1.3202,0.0185,0.0168,8.6272,8.7482,1.3472,1.3375,3.218,3.2437,1.6549,0.0688,1.2104,1.1794,0.001,0.001,0.0219,0.0221,0.058,0.058,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-09-17 10:45:00,8,5e-4,5e-4,3.2731,3.2877,1.3679,1.3687,0.0202,0.0152,10.0975,9.9685,1.3269,1.3302,3.5017,3.506,2.7094,0.0759,1.51,1.4885,0.0011,0.001,0.0239,0.0239,0.0694,0.0693,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-09-17 10:50:00,9,5e-4,5e-4,3.2858,3.3129,1.3516,1.3673,0.0207,0.016,9.8037,9.6853,1.3287,1.344,3.4191,3.4279,2.5206,0.0349,1.4878,1.4315,0.001,0.001,0.0234,0.0233,0.0689,0.0665,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,1,2024-09-17 12:00:00,0.1,0.0011,0.001,3.858,3.8647,6.8142,6.8257,0.0346,0.0127,6.9176,6.8794,2.6514,2.6431,22.3322,22.4651,0.652,0.1604,0.1623,0.1512,0.001,0.001,0.0692,0.0692,0.0528,0.0514,1,0,0,0,0,8,8,0,0,0,0,0,0,8,8,0,0,0,0,3,3,8,8,0,0
FCR,100,2024-09-17 12:00:00,0.1,NA,6e-4,NA,4.134,NA,1.1922,NA,0.0246,NA,11.9934,NA,1.6521,NA,3.1613,NA,0.0311,NA,0.0156,NA,0.001,NA,0.0208,NA,0.0217,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,3,1,0,1,0
BVR,50,2024-09-23 10:44:00,0.1,5e-4,5e-4,2.5519,2.5687,0.8722,0.8753,0.019,0.0142,6.4183,6.4587,1.5246,1.5022,1.4669,1.4459,0.4398,0.2743,0.0327,0.0014,0.001,0.001,0.0109,0.0108,0.0156,0.0153,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-09-23 10:49:00,3,5e-4,5e-4,2.5542,2.555,0.8781,0.8656,0.0401,0.0151,6.4614,6.4506,1.5146,1.5033,1.4773,1.4527,0.456,0.2575,0.1289,0.0041,0.0017,0.001,0.0112,0.0108,0.0269,0.0159,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
BVR,50,2024-09-23 10:55:00,6,5e-4,5e-4,2.4247,2.4388,0.9478,0.9398,0.0176,0.015,6.5216,6.431,1.6371,1.642,2.9525,2.8482,7.1821,6.9901,1.6812,1.5825,0.001,0.001,0.0205,0.0201,0.1012,0.0945,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-09-23 11:03:00,9,5e-4,NA,2.3929,NA,1.014,NA,0.0141,NA,7.5778,NA,1.7641,NA,2.809,NA,34.3285,NA,1.8729,NA,0.001,NA,0.0213,NA,0.1445,NA,0,3,1,0,1,0,1,0,1,0,1,0,1,0,1,8,1,0,1,3,1,0,1,8,1
FCR,50,2024-09-23 13:28:00,0.1,5e-4,5e-4,3.5103,3.4829,1.2458,1.242,0.0144,0.013,6.3523,6.2901,1.3116,1.2791,2.7364,2.7211,0.0635,0.0487,0.0089,0.0016,0.0012,0.001,0.0182,0.0182,0.0228,0.0222,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,100,2024-09-23 13:30:00,0.1,7e-4,7e-4,4.3586,4.3424,1.2554,1.2282,0.1297,0.0175,13.1942,12.9661,1.553,1.5175,3.3589,3.286,0.2166,0.0116,0.0473,0.0178,0.001,0.001,0.0218,0.0214,0.0244,0.0224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-09-23 13:34:00,1.6,5e-4,5e-4,3.5206,3.6144,1.2612,1.2741,0.0149,0.017,6.4052,6.519,1.3048,1.3245,2.7518,2.7735,0.2491,0.0517,0.0252,0.0146,0.0011,0.001,0.0186,0.0186,0.0231,0.0242,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-09-23 13:48:00,3.8,5e-4,5e-4,3.5122,3.536,1.2831,1.2769,0.0165,0.0165,6.8763,6.7704,1.3297,1.3234,2.8923,2.847,0.4125,0.0344,0.1482,0.0683,0.0011,0.001,0.0192,0.0193,0.0295,0.0279,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-09-23 13:54:00,5,5e-4,5e-4,3.4776,3.4774,1.3053,1.2946,0.0171,0.012,7.6082,7.6247,1.3579,1.3553,3.0337,3.002,1.1528,0.2571,0.6287,0.6343,0.001,0.001,0.0205,0.0205,0.043,0.0427,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-09-23 14:01:00,6.2,5e-4,5e-4,3.3097,3.3404,1.3547,1.3727,0.0138,0.0117,9.6721,9.712,1.3585,1.3611,3.4463,3.4612,2.4156,0.1404,1.3557,1.3459,0.001,0.001,0.0235,0.0237,0.0666,0.0705,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-09-23 14:08:00,8,5e-4,5e-4,3.3505,3.3238,1.3728,1.3757,0.0171,0.0122,9.7442,9.8247,1.3656,1.3608,3.4656,3.4989,2.2992,0.0442,1.4132,1.4158,0.001,0.001,0.0236,0.0238,0.0675,0.0694,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-09-23 14:16:00,9,5e-4,5e-4,3.2564,3.3123,1.3723,1.3847,0.0164,0.0105,10.213,10.1742,1.3437,1.3703,3.5457,3.5477,2.6261,0.0279,1.5389,1.5024,0.0011,0.001,0.0241,0.0242,0.0716,0.0706,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-10-01 09:43:00,0.1,5e-4,5e-4,3.2114,3.2417,1.1885,1.1686,0.0406,0.0195,6.3754,6.4074,1.3204,1.4571,2.6787,2.6316,0.3736,0.091,0.0303,0.0023,0.0014,0.0011,0.018,0.0175,0.0239,0.0226,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-10-01 09:48:00,1.6,5e-4,5e-4,3.1897,3.2579,1.1659,1.1639,0.0405,0.0164,6.3634,6.4059,1.2888,1.6753,2.6079,2.6262,0.3516,0.0829,0.0283,0.0033,0.0013,0.0013,0.0178,0.0175,0.0234,0.0231,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-10-01 09:55:00,3.8,5e-4,5e-4,3.1783,3.2632,1.1793,1.1865,0.0606,0.0293,6.766,6.719,1.3287,1.5525,2.6424,2.7152,0.4209,0.0953,0.0596,0.0127,0.0012,0.0011,0.0181,0.018,0.0269,0.0252,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,50,2024-10-01 10:01:00,5,5e-4,5e-4,3.2579,3.2957,1.2497,1.2616,0.0399,0.0148,7.6724,7.7764,1.3736,1.6245,2.9811,3.0565,1.2627,0.7369,1.0601,1.104,0.0011,0.001,0.0207,0.0209,0.0518,0.053,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-10-01 10:07:00,6.2,5e-4,5e-4,3.2703,3.284,1.3128,1.3177,0.0303,0.0134,8.9561,9.0654,1.3877,1.384,3.2984,3.3184,2.139,0.702,1.3648,1.3697,0.001,0.001,0.0226,0.0227,0.066,0.065,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-10-01 10:14:00,8,5e-4,5e-4,3.2973,3.3038,1.3714,1.3737,0.019,0.0121,9.9854,9.9857,1.356,1.3591,3.5689,3.5076,2.2912,0.0254,1.5163,1.5136,0.0012,0.001,0.0244,0.0244,0.0707,0.071,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-10-01 10:20:00,9,5e-4,5e-4,3.3136,3.3559,1.3926,1.39,0.0156,0.012,10.2805,10.201,1.3575,1.3622,3.6419,3.6109,2.4721,0.0306,1.6152,1.5951,0.0012,0.001,0.0249,0.0249,0.0744,0.0757,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,1,2024-10-01 12:00:00,0.1,5e-4,5e-4,3.2812,3.231,1.9336,1.9087,0.0309,0.0163,6.5339,6.4329,1.4661,1.4139,5.9054,5.8181,0.2269,0.0603,0.0248,0.0158,0.0019,0.0012,0.0273,0.0269,0.0208,0.02,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FCR,100,2024-10-01 12:00:00,0.1,NA,6e-4,NA,3.1567,NA,0.9321,NA,0.0265,NA,10.286,NA,1.288,NA,2.4496000000000002,NA,0.0384,NA,0.0075,NA,0.001,NA,0.0164,NA,0.0183,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,3,1,0,1,0
FCR,100,2024-10-07 09:54:00,0.1,7e-4,6e-4,3.7552,3.8148,1.1645,1.1336,0.1546,0.0162,11.8306,11.9952,1.44,1.4215,3.0099,2.9095,0.2872,0.0248,0.0573,0.0199,0.001,0.001,0.0198,0.0193,0.0246,0.0197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-10-07 10:22:00,0.1,5e-4,5e-4,2.409,2.4227,0.8411,0.8409,0.0183,0.0122,5.9717,6.048,1.5291,1.5103,1.4374,1.4309,0.4117,0.1709,0.0374,0.0046,0.001,0.001,0.0109,0.0109,0.0173,0.0202,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-10-07 10:32:00,3,5e-4,5e-4,2.4126,2.4352,0.8415,0.843,0.0159,0.0159,6.0005,6.102,1.4975,1.5274,1.4464,1.4504,0.4162,0.1746,0.0389,0.0099,0.001,0.001,0.011,0.0109,0.0173,0.0175,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-10-07 10:42:00,6,5e-4,5e-4,2.3706,2.385,0.9444,0.9458,0.017,0.014,6.4532,6.408,1.651,1.6576,3.674,3.8248,7.2919,7.2205,2.2,2.3932,0.001,0.001,0.0251,0.0265,0.1397,0.1458,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,3,0,0,8,8
BVR,50,2024-10-07 10:45:00,9,5e-4,5e-4,2.3919,2.3664,1.0129,1.0019,0.0144,0.0122,7.5875,7.4678,1.7662,1.7498,2.8831,2.8736,35.6288,33.6999,1.9314,1.8976,0.001,0.001,0.0219,0.0218,0.1609,0.1492,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,3,3,0,0,8,8
FCR,50,2024-10-07 10:48:00,0.1,5e-4,5e-4,3.2466,3.25,1.2113,1.1917,0.0331,0.0183,6.5206,6.6443,1.3471,1.3273,2.7312,2.6713,0.389,0.1441,0.026,0.004,0.0012,0.001,0.0184,0.0179,0.0237,0.0224,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-10-07 10:55:00,1.6,5e-4,5e-4,3.2266,3.2222,1.2028,1.1846,0.0291,0.0171,6.6395,6.5999,1.3414,1.32,2.6843,2.6353,0.388,0.1421,0.0249,0.0047,0.0013,0.001,0.0184,0.0177,0.0239,0.0214,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-10-07 11:03:00,3.8,5e-4,5e-4,3.1865,3.1547,1.2135,1.1852,0.034,0.0159,7.111,6.9624,1.3526,1.3301,2.7175,2.6333,0.5764,0.1138,0.1951,0.1384,0.0013,0.001,0.0186,0.018,0.0291,0.0258,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-10-07 11:12:00,5,5e-4,5e-4,3.2216,3.2232,1.2815,1.2671,0.0224,0.0124,8.7132,8.5191,1.3911,1.3699,3.1764,3.1124,2.3481,1.086,1.3677,1.3125,0.001,0.001,0.0218,0.0217,0.0647,0.0611,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
FCR,50,2024-10-07 11:20:00,6.2,5e-4,5e-4,3.1864,3.2483,1.3047,1.3345,0.0191,0.0123,9.1079,9.2455,1.3254,1.3666,3.2952,3.4163,1.9443,0.2684,1.4005,1.4055,0.0011,0.001,0.023,0.0235,0.0662,0.0663,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-10-07 11:28:00,8,5e-4,5e-4,3.2752,3.2776,1.3481,1.3475,0.0191,0.0102,9.4353,9.4724,1.3652,1.3621,3.4809,3.425,2.0434,0.1267,1.3795,1.3711,0.0012,0.001,0.0237,0.0237,0.0669,0.0656,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-10-07 11:36:00,9,5e-4,5e-4,3.2658,3.2649,1.3847,1.3913,0.0145,0.0067,10.1502,10.1402,1.3585,1.3574,3.5795,3.5996,2.4328,0.0313,1.6341,1.6142,0.0012,0.001,0.025,0.0249,0.0769,0.0761,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-10-15 10:03:00,0.1,5e-4,5e-4,3.0358,3.0502,1.1351,1.1225,0.0208,0.0162,6.568,6.6836,1.2976,1.7044,2.7652,2.6982,0.5657,0.1257,0.1297,0.013,0.0012,0.001,0.0184,0.0178,0.0267,0.0225,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-10-15 10:08:00,1.6,5e-4,5e-4,3.0425,3.0551,1.1451,1.1272,0.0215,0.0152,6.6007,6.6639,1.3096,1.6777,2.8063,2.7431,0.5842,0.1225,0.1348,0.0074,0.0011,0.001,0.0186,0.018,0.0267,0.0226,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-10-15 10:14:00,3.8,5e-4,5e-4,3.0505,3.0326,1.1533,1.1314,0.0221,0.0138,6.6725,6.5994,1.3049,1.3009,2.8302,2.7247,0.593,0.1191,0.1366,0.0083,0.0011,0.001,0.0185,0.0178,0.0272,0.0233,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-10-15 10:21:00,5,5e-4,5e-4,3.0464,3.12,1.2395,1.2212,0.0253,0.0145,8.5841,8.18,1.3433,1.3782,3.1556,3.2333,1.8737,0.0763,1.5687,1.1869,0.0011,0.001,0.0225,0.0214,0.0654,0.0546,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-10-15 10:26:00,6.2,5e-4,5e-4,3.0217,3.0086,1.2348,1.2215,0.0204,0.014,8.5207,8.4089,1.2935,1.296,3.0944,3.1631,1.6863,0.0488,1.1512,1.0377,0.0011,0.001,0.0224,0.0218,0.0565,0.0534,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-10-15 10:31:00,8,5e-4,5e-4,3.0319,3.0542,1.2841,1.2783,0.0141,0.0103,9.382,9.375,1.2819,1.2984,3.3253,3.3622,2.294,0.0168,1.5319,1.528,0.0012,0.001,0.0241,0.0244,0.0704,0.0701,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-10-15 10:35:00,9,5e-4,5e-4,3.0201,3.0271,1.2769,1.2746,0.0177,0.013,9.4289,9.2421,1.2812,1.2889,3.3273,3.2949,2.2918,0.0194,1.5418,1.4802,0.0012,0.001,0.0242,0.0239,0.0706,0.0688,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,1,2024-10-15 10:55:00,0.1,5e-4,5e-4,3.3624,3.3496,5.0252,4.8838,0.0294,0.0106,6.3202,6.2606,1.9519,1.911,16.4818,16.1684,0.3922,0.2172,0.1227,0.1131,0.0011,0.001,0.0536,0.0526,0.0409,0.0401,0,3,3,0,0,8,8,0,0,0,0,0,0,8,8,0,0,0,0,0,3,0,0,0,0
FCR,100,2024-10-15 12:00:00,0.1,5e-4,5e-4,3.5359,3.5559,1.0023,0.9781,0.0741,0.0177,11.0039,10.9681,1.1696,1.1809,2.6966,2.6758,0.111,0.0155,0.0256,0.0135,0.001,0.001,0.017,0.0168,0.0174,0.0161,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-10-21 10:39:00,0.1,5e-4,5e-4,2.1841,2.2249,0.7908,0.8052,0.0137,0.0103,5.287,5.3927,1.4148,1.5646,1.8554,1.8665,1.3653,0.6774,0.3511,0.3288,0.001,0.001,0.0133,0.0134,0.0361,0.0352,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-10-21 10:47:00,3,5e-4,5e-4,2.1751,2.1813,0.79,0.7927,0.0123,0.012,5.3966,5.4014,1.3983,1.4202,1.85,1.8486,1.4155,0.6427,0.3586,0.3277,0.001,0.001,0.0133,0.0133,0.0364,0.038,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-10-21 10:53:00,6,5e-4,5e-4,2.1738,2.1745,0.7928,0.7887,0.0161,0.0127,5.515,5.3536,1.4054,1.4129,1.8649,1.8609,1.5491,0.7963,0.3744,0.3502,0.001,0.001,0.0134,0.0135,0.0379,0.0395,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
BVR,50,2024-10-21 12:00:00,10,NA,5e-4,NA,2.2835,NA,0.9796,NA,0.0159,NA,7.5528,NA,1.7359,NA,2.9833,NA,38.2599,NA,1.9453,NA,0.001,NA,0.0223,NA,0.1571,1,1,3,1,0,1,0,1,0,1,0,1,0,1,0,1,8,1,0,1,3,1,0,1,8
FCR,50,2024-10-21 13:26:00,0.1,5e-4,5e-4,3.0124,3.0384,1.1505,1.1267,0.0166,0.0105,6.8366,6.8154,1.285,1.2648,2.8249,2.7942,0.4559,0.0762,0.1049,0.0194,0.0012,0.001,0.0188,0.0181,0.0271,0.0256,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FCR,50,2024-10-21 13:34:00,1.6,5e-4,5e-4,3.0372,3.0382,1.165,1.1299,0.0163,0.0102,6.8672,6.8474,1.2951,1.264,2.8537,2.7527,0.4633,0.0633,0.1059,0.0063,0.0011,0.001,0.0191,0.0182,0.0271,0.024,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
